ags,ags_name,election_date,eligible_voters,turnout,total_votes,cdu_csu,spd,fdp,afd,gruene,pds_linke,other
05766024,Dörentrup,22-05-2005,6700,0.605373134,4056,0.381903353,0.432199211,0.061883629,0,0.046844181,0.011341223,0.055966469
05766024,Dörentrup,09-05-2010,6575,0.577946768,3800,0.269473684,0.434736842,0.072105263,0,0.09,0.052631579,0.063684211
05766024,Dörentrup,13-05-2012,6537,0.590331957,3859,0.2163773,0.443897383,0.080072558,0,0.093806686,0.017102876,0.128789842
05766024,Dörentrup,14-05-2017,6286,0.643970729,4048,0.268527668,0.380928854,0.120306324,0.066699605,0.0625,0.040266798,0.04743083
05766024,Dörentrup,15-05-2022,6126,0.558439438,3421,0.308681672,0.319497223,0.061970184,0.070447238,0.148494592,0.015784858,0.065770243
05766028,Extertal,13-05-1990,9859,0.712546911,7025,0.332241993,0.557580071,0.048683274,0,0.043558719,0,0.006120996
05766028,Extertal,14-05-1995,10272,0.603193146,6196,0.352969658,0.509038089,0.031633312,0,0.072143318,0,0.021949645
05766028,Extertal,14-05-2000,10266,0.535067212,5493,0.346258875,0.483524486,0.069725105,0,0.043509922,0.010194793,0.033679228
05766028,Extertal,22-05-2005,10165,0.592129857,6019,0.427978069,0.405881376,0.044027247,0,0.032729689,0.011297558,0.062634989
05766028,Extertal,09-05-2010,9932,0.563632702,5598,0.313326188,0.400321543,0.053769203,0,0.082172204,0.060021436,0.070203644
05766028,Extertal,13-05-2012,9790,0.557814096,5461,0.245559421,0.407251419,0.096136239,0,0.070499908,0.026368797,0.130379051
05766028,Extertal,14-05-2017,9473,0.595376333,5640,0.30106383,0.346631206,0.142553191,0.078723404,0.042375887,0.032801418,0.043794326
05766028,Extertal,15-05-2022,9127,0.507066944,4628,0.336430424,0.300345722,0.078867761,0.073681936,0.111711322,0.019878997,0.066551426
05766032,"Horn-Bad Meinberg, Stadt",13-05-1990,13491,0.74894374,10104,0.367379256,0.474069675,0.07591053,0,0.047406968,0,0.026821061
05766032,"Horn-Bad Meinberg, Stadt",14-05-1995,13890,0.659539237,9161,0.380526143,0.454863006,0.040934396,0,0.086671761,0,0.028599498
05766032,"Horn-Bad Meinberg, Stadt",14-05-2000,13879,0.598314,8304,0.343208092,0.462909441,0.089595376,0,0.059368979,0.006382466,0.025529865
05766032,"Horn-Bad Meinberg, Stadt",22-05-2005,13883,0.656630411,9116,0.428148311,0.402150066,0.05517771,0,0.046511628,0.008995173,0.045085564
05766032,"Horn-Bad Meinberg, Stadt",09-05-2010,13505,0.619622362,8368,0.301983748,0.402724665,0.056285851,0,0.102055449,0.0583174,0.0625
05766032,"Horn-Bad Meinberg, Stadt",13-05-2012,13487,0.619856158,8360,0.25,0.419019139,0.078349282,0,0.081578947,0.026794258,0.125717703
05766032,"Horn-Bad Meinberg, Stadt",14-05-2017,13327,0.633525925,8443,0.293852896,0.361482885,0.10920289,0.0668009,0.057207154,0.045955229,0.054719886
05766032,"Horn-Bad Meinberg, Stadt",15-05-2022,13129,0.53743621,7056,0.318310658,0.320578231,0.048611111,0.067318594,0.150368481,0.02324263,0.061933107
05766036,Kalletal,13-05-1990,11177,0.785362799,8778,0.358851675,0.533720665,0.042492595,0,0.045226703,0,0.006721349
05766036,Kalletal,14-05-1995,11782,0.664488202,7829,0.365819389,0.5082386,0.033337591,0,0.064376038,0,0.017626772
05766036,Kalletal,14-05-2000,11921,0.620753293,7400,0.364324324,0.492297297,0.060405405,0,0.042972973,0.007567568,0.021351351
05766036,Kalletal,22-05-2005,11976,0.67259519,8055,0.425698324,0.424456859,0.040471757,0,0.031905649,0.007697083,0.057107387
05766036,Kalletal,09-05-2010,11650,0.606609442,7067,0.314843639,0.433422952,0.044290364,0,0.082354606,0.044997877,0.063534739
05766036,Kalletal,13-05-2012,11416,0.61562719,7028,0.270489471,0.442231076,0.052504269,0,0.071286283,0.017785999,0.122652248
05766036,Kalletal,14-05-2017,11100,0.63045045,6998,0.301800514,0.390540154,0.085595885,0.075593027,0.046870534,0.034724207,0.049728494
05766036,Kalletal,15-05-2022,10677,0.548094034,5852,0.334244703,0.338174983,0.048359535,0.075017088,0.108851675,0.019651401,0.064251538
05766040,"Lage, Stadt",13-05-1990,26175,0.723094556,18927,0.326464839,0.496433666,0.087969567,0,0.045437734,0,0.034976489
05766040,"Lage, Stadt",14-05-1995,26833,0.643796817,17275,0.33869754,0.478031838,0.058060781,0,0.093950796,0,0.023270622
05766040,"Lage, Stadt",14-05-2000,26862,0.578996352,15553,0.309072205,0.488330226,0.09740886,0,0.053237318,0.00829422,0.031247991
05766040,"Lage, Stadt",22-05-2005,27170,0.641516378,17430,0.432243259,0.391795754,0.052208835,0,0.046930579,0.009409065,0.053012048
05766040,"Lage, Stadt",09-05-2010,27051,0.580643969,15707,0.308142866,0.386197237,0.051696696,0,0.103711721,0.050487044,0.083656968
05766040,"Lage, Stadt",13-05-2012,26831,0.589057434,15805,0.252198671,0.405251503,0.070484024,0,0.092628915,0.021701993,0.139259728
05766040,"Lage, Stadt",14-05-2017,26464,0.621939238,16459,0.287866821,0.329910687,0.104927395,0.085910444,0.056321769,0.036697248,0.084877575
05766040,"Lage, Stadt",15-05-2022,25944,0.531837805,13798,0.323017829,0.292796057,0.056892303,0.100739238,0.135744311,0.02036527,0.0597188
05766044,"Lemgo, Stadt",13-05-1990,30485,0.736132524,22441,0.327302705,0.531126064,0.067242993,0,0.055746179,0,0.01100664
05766044,"Lemgo, Stadt",14-05-1995,31142,0.656541006,20446,0.366281913,0.448498484,0.053457889,0,0.102562848,0,0.021275555
05766044,"Lemgo, Stadt",14-05-2000,31523,0.597595407,18838,0.334961249,0.459496762,0.091304809,0,0.074264784,0.00886506,0.021180592
05766044,"Lemgo, Stadt",22-05-2005,32169,0.655320339,21081,0.424268298,0.404440017,0.048479674,0,0.052132252,0.00858593,0.050566861
05766044,"Lemgo, Stadt",09-05-2010,32162,0.614949319,19778,0.302811204,0.389574274,0.054403883,0,0.113358277,0.045201739,0.079027202
05766044,"Lemgo, Stadt",13-05-2012,32050,0.61475819,19703,0.242095112,0.410597371,0.071816475,0,0.105719941,0.020656753,0.132568644
05766044,"Lemgo, Stadt",14-05-2017,32177,0.65500202,21076,0.296071361,0.34394572,0.110125261,0.06709053,0.069415449,0.041658759,0.059546403
05766044,"Lemgo, Stadt",15-05-2022,31562,0.569513972,17975,0.30286509,0.300194715,0.057079277,0.069930459,0.172684284,0.021196106,0.066036161
05766048,Leopoldshöhe,13-05-1990,10599,0.771487876,8177,0.330683625,0.510333863,0.066405772,0,0.057600587,0,0.027760792
05766048,Leopoldshöhe,14-05-1995,11308,0.694729395,7856,0.33808554,0.48663442,0.04200611,0,0.105779022,0,0.018839104
05766048,Leopoldshöhe,14-05-2000,11969,0.622608405,7452,0.324342458,0.49006978,0.078099839,0,0.059715513,0.008990875,0.028582931
05766048,Leopoldshöhe,22-05-2005,12238,0.695211636,8508,0.40961448,0.413140574,0.052421251,0,0.057827927,0.007992478,0.045721674
05766048,Leopoldshöhe,09-05-2010,12526,0.647133961,8106,0.304095732,0.394522576,0.049839625,0,0.103873674,0.043301258,0.090796941
05766048,Leopoldshöhe,13-05-2012,12598,0.648277504,8167,0.248928615,0.416187094,0.065017754,0,0.093057426,0.016407494,0.146810334
05766048,Leopoldshöhe,14-05-2017,12682,0.70698628,8966,0.299687709,0.336158822,0.11398617,0.083760874,0.055766228,0.031229088,0.068369395
05766048,Leopoldshöhe,15-05-2022,12669,0.603046807,7640,0.335340314,0.291230366,0.055759162,0.081937173,0.152356021,0.016623037,0.059554974
05766052,"Lügde, Stadt",13-05-1990,8382,0.744929611,6244,0.420723895,0.465086483,0.055733504,0,0.032831518,0,0.017296605
05766052,"Lügde, Stadt",14-05-1995,8575,0.599183673,5138,0.403269755,0.457765668,0.046321526,0,0.067536006,0,0.019073569
05766052,"Lügde, Stadt",14-05-2000,8592,0.552374302,4746,0.408343869,0.451538137,0.069532238,0,0.035187526,0.007585335,0.019174041
05766052,"Lügde, Stadt",22-05-2005,8449,0.600426086,5073,0.500492805,0.364478612,0.056771141,0,0.027991327,0.006899271,0.033510743
05766052,"Lügde, Stadt",09-05-2010,8119,0.557950487,4530,0.379690949,0.378807947,0.056732892,0,0.082339956,0.039293598,0.047682119
05766052,"Lügde, Stadt",13-05-2012,8055,0.570204842,4593,0.317439582,0.391900718,0.060091444,0,0.077073808,0.015022861,0.117570216
05766052,"Lügde, Stadt",14-05-2017,7742,0.613278223,4748,0.345619208,0.376158382,0.090564448,0.064026959,0.047177759,0.024641955,0.041491154
05766052,"Lügde, Stadt",15-05-2022,7445,0.537139019,3999,0.373593398,0.308327082,0.04576144,0.058264566,0.128282071,0.015253813,0.058764691
05766056,"Oerlinghausen, Stadt",13-05-1990,12241,0.764806797,9362,0.308374279,0.498825037,0.093890194,0,0.067720573,0,0.022644734
05766056,"Oerlinghausen, Stadt",14-05-1995,12783,0.698192912,8925,0.30487395,0.47070028,0.075518207,0,0.122913165,0,0.019719888
05766056,"Oerlinghausen, Stadt",14-05-2000,13595,0.609194557,8282,0.287732432,0.458584883,0.134629317,0,0.077396764,0.009538759,0.022096112
05766056,"Oerlinghausen, Stadt",22-05-2005,13646,0.680565734,9287,0.38203941,0.402821148,0.080435017,0,0.073435986,0.008183482,0.042532572
05766056,"Oerlinghausen, Stadt",09-05-2010,13510,0.647520355,8748,0.276520348,0.385916781,0.07876086,0,0.135916781,0.045496113,0.063671696
05766056,"Oerlinghausen, Stadt",13-05-2012,13428,0.653857611,8780,0.218792711,0.395558087,0.098291572,0,0.13166287,0.018451025,0.122665148
05766056,"Oerlinghausen, Stadt",14-05-2017,13219,0.6945306,9181,0.280797299,0.336673565,0.13680427,0.075481974,0.072650038,0.040736303,0.048687507
05766056,"Oerlinghausen, Stadt",15-05-2022,13123,0.603368132,7918,0.317251831,0.28732003,0.065041677,0.065799444,0.18249558,0.016039404,0.058474362
05766060,"Schieder-Schwalenberg, Stadt",13-05-1990,6786,0.762010021,5171,0.284857861,0.563527364,0.077161091,0,0.046412686,0,0.016631213
05766060,"Schieder-Schwalenberg, Stadt",14-05-1995,7208,0.641648169,4625,0.291675676,0.527567568,0.053405405,0,0.094702703,0,0.021189189
05766060,"Schieder-Schwalenberg, Stadt",14-05-2000,7289,0.580875292,4234,0.264997638,0.539678791,0.090930562,0,0.055266887,0.006140765,0.02739726
05766060,"Schieder-Schwalenberg, Stadt",22-05-2005,7240,0.641160221,4642,0.365575183,0.42438604,0.081861267,0,0.045023697,0.007970702,0.053640672
05766060,"Schieder-Schwalenberg, Stadt",09-05-2010,7104,0.601914414,4276,0.253975678,0.458606174,0.061739944,0,0.099625819,0.054022451,0.052853134
05766060,"Schieder-Schwalenberg, Stadt",13-05-2012,6934,0.599798096,4159,0.213993748,0.460447223,0.072132724,0,0.083433518,0.022842029,0.129598461
05766060,"Schieder-Schwalenberg, Stadt",14-05-2017,6745,0.61971831,4180,0.253588517,0.41291866,0.114832536,0.074162679,0.053110048,0.03277512,0.039473684
05766060,"Schieder-Schwalenberg, Stadt",15-05-2022,6527,0.540677187,3529,0.290450553,0.329838481,0.061773874,0.073391896,0.148200623,0.01728535,0.067441201
05766064,Schlangen,13-05-1990,5871,0.728325669,4276,0.318054256,0.570392891,0.039756782,0,0.049812909,0,0.016136576
05766064,Schlangen,14-05-1995,6114,0.6609421,4041,0.33803514,0.53254145,0.026726058,0,0.07918832,0,0.017074981
05766064,Schlangen,14-05-2000,6583,0.591827434,3896,0.328285421,0.503080082,0.073665298,0,0.055441478,0.004106776,0.026180698
05766064,Schlangen,22-05-2005,7006,0.63445618,4445,0.420697413,0.401799775,0.052418448,0,0.04431946,0.009223847,0.058942632
05766064,Schlangen,09-05-2010,6997,0.595398028,4166,0.304128661,0.416706673,0.058569371,0,0.092174748,0.047287566,0.066730677
05766064,Schlangen,13-05-2012,6989,0.590499356,4127,0.249333656,0.416283014,0.102738066,0,0.079718924,0.018899927,0.119941846
05766064,Schlangen,14-05-2017,7202,0.654679256,4715,0.311558855,0.35164369,0.112407211,0.075079533,0.049628844,0.04135737,0.046871686
05766064,Schlangen,15-05-2022,7173,0.550257912,3947,0.343805422,0.295920953,0.052951609,0.070939954,0.147960476,0.016468204,0.065872815
05770004,"Bad Oeynhausen, Stadt",13-05-1990,36187,0.718849311,26013,0.368584938,0.491408142,0.060661977,0,0.043016953,0,0.025295045
05770004,"Bad Oeynhausen, Stadt",14-05-1995,37191,0.630663333,23455,0.367853336,0.458068642,0.043018546,0,0.095715199,0,0.026476231
05770004,"Bad Oeynhausen, Stadt",14-05-2000,38093,0.549943559,20949,0.37810874,0.448851974,0.07799895,0,0.055324837,0.00997661,0.017661941
05770004,"Bad Oeynhausen, Stadt",22-05-2005,38212,0.580315084,22175,0.448523112,0.378940248,0.056730552,0,0.05167982,0,0.05005637
05770004,"Bad Oeynhausen, Stadt",09-05-2010,37963,0.549930195,20877,0.335009819,0.372611007,0.058006419,0,0.111366576,0.057671121,0.051539972
05770004,"Bad Oeynhausen, Stadt",13-05-2012,37617,0.550176782,20696,0.261596444,0.406696946,0.08074024,0,0.096926942,0.024932354,0.113355238
05770004,"Bad Oeynhausen, Stadt",14-05-2017,37622,0.586385625,22061,0.323330765,0.344454014,0.106885454,0.075744527,0.060740674,0.041022619,0.037079008
05770004,"Bad Oeynhausen, Stadt",15-05-2022,36986,0.510571568,18884,0.33785215,0.289398433,0.056873544,0.07657276,0.153886888,0.019593307,0.057985596
05770008,"Espelkamp, Stadt",13-05-1990,18393,0.695318871,12789,0.430213465,0.4759559,0.04699351,0,0.029087497,0,0.006880913
05770008,"Espelkamp, Stadt",14-05-1995,18999,0.592346966,11254,0.437888751,0.417362715,0.034476631,0,0.056779812,0,0.043095788
05770008,"Espelkamp, Stadt",14-05-2000,19171,0.526107141,10086,0.471148126,0.386872893,0.058199484,0,0.026472338,0.007336903,0.038171723
05770008,"Espelkamp, Stadt",22-05-2005,18847,0.56783573,10702,0.567837787,0.284619697,0.043917025,0,0.031956644,0,0.05858718
05770008,"Espelkamp, Stadt",09-05-2010,18558,0.489977368,9093,0.434730012,0.316727153,0.047838997,0,0.067964368,0.046849225,0.062355658
05770008,"Espelkamp, Stadt",13-05-2012,18500,0.503945946,9323,0.390861311,0.33422718,0.059959241,0,0.06392792,0.017698166,0.111659337
05770008,"Espelkamp, Stadt",14-05-2017,18196,0.545559464,9927,0.387629697,0.285181827,0.085322857,0.108290521,0.037977234,0.037171351,0.040999295
05770008,"Espelkamp, Stadt",15-05-2022,17766,0.468929416,8331,0.395390709,0.253631017,0.059056536,0.110670988,0.097227224,0.020045613,0.047533309
05770012,Hille,13-05-1990,11798,0.759620275,8962,0.332626646,0.542512832,0.062820799,0,0.032470431,0,0.020531131
05770012,Hille,14-05-1995,12192,0.673474409,8211,0.297405919,0.487516746,0.114358787,0,0.075386676,0,0.016684935
05770012,Hille,14-05-2000,12848,0.617995019,7940,0.315869018,0.512594458,0.094836272,0,0.045969773,0.005793451,0.01675063
05770012,Hille,22-05-2005,13084,0.667609294,8735,0.421751574,0.413279908,0.065827132,0,0.037550086,0,0.05060103
05770012,Hille,09-05-2010,13082,0.621999694,8137,0.329728401,0.422883126,0.066363525,0,0.081479661,0.037605997,0.04878948
05770012,Hille,13-05-2012,12883,0.635178142,8183,0.27459367,0.430648906,0.083221312,0,0.08395454,0.013075889,0.100818771
05770012,Hille,14-05-2017,12721,0.684537379,8708,0.324988516,0.393201654,0.108291226,0.052250804,0.047427653,0.028135048,0.036403307
05770012,Hille,15-05-2022,12545,0.606695895,7611,0.349362764,0.342924714,0.051504402,0.058205229,0.126001839,0.013664433,0.050321903
05770016,Hüllhorst,13-05-1990,8989,0.759038825,6823,0.352337681,0.557232889,0.046607064,0,0.029898871,0,0.004690019
05770016,Hüllhorst,14-05-1995,9289,0.67994402,6316,0.35180494,0.518524383,0.036415453,0,0.066022799,0,0.020582647
05770016,Hüllhorst,14-05-2000,9970,0.612337011,6105,0.344963145,0.5000819,0.075839476,0,0.038820639,0.007043407,0.022604423
05770016,Hüllhorst,22-05-2005,10295,0.665954347,6856,0.448949825,0.398045508,0.053675613,0,0.034568261,0,0.055280047
05770016,Hüllhorst,09-05-2010,10428,0.604526275,6304,0.336611675,0.410691624,0.049016497,0,0.087880711,0.043464467,0.055361675
05770016,Hüllhorst,13-05-2012,10346,0.609027644,6301,0.275035709,0.430566577,0.069830186,0,0.076654499,0.016187907,0.115378511
05770016,Hüllhorst,14-05-2017,10342,0.657609747,6801,0.334803705,0.38391413,0.092633436,0.063078959,0.044993383,0.032936333,0.037053375
05770016,Hüllhorst,15-05-2022,10234,0.585499316,5992,0.348965287,0.316588785,0.046395194,0.076435247,0.132676903,0.01635514,0.054739653
05770020,"Lübbecke, Stadt",13-05-1990,18141,0.741745218,13456,0.323647444,0.542434602,0.073573127,0,0.041988704,0,0.006911415
05770020,"Lübbecke, Stadt",14-05-1995,19034,0.656404329,12494,0.350968465,0.482151433,0.048103089,0,0.085320954,0,0.025212102
05770020,"Lübbecke, Stadt",14-05-2000,19487,0.590547545,11508,0.355665624,0.471845673,0.084810567,0,0.052398332,0.00729927,0.021115746
05770020,"Lübbecke, Stadt",22-05-2005,20012,0.61143314,12236,0.438296829,0.396453089,0.054919908,0,0.047237659,0,0.053612292
05770020,"Lübbecke, Stadt",09-05-2010,20102,0.565316884,11364,0.32312566,0.407162971,0.052006336,0,0.099436818,0.048838437,0.054206265
05770020,"Lübbecke, Stadt",13-05-2012,20072,0.566161817,11364,0.243840197,0.442977825,0.08157339,0,0.088965153,0.018215417,0.107884548
05770020,"Lübbecke, Stadt",14-05-2017,19917,0.607420796,12098,0.314432138,0.374855348,0.102578939,0.063233592,0.053149281,0.045048768,0.035708382
05770020,"Lübbecke, Stadt",15-05-2022,19754,0.542674901,10720,0.310914179,0.338619403,0.051679104,0.07005597,0.146828358,0.016231343,0.056343284
05770024,"Minden, Stadt",13-05-1990,61250,0.712734694,43655,0.288145688,0.554461116,0.061046845,0,0.059786966,0,0.029939297
05770024,"Minden, Stadt",14-05-1995,62509,0.614231551,38395,0.307461909,0.499283761,0.057012632,0,0.103685376,0,0.024169814
05770024,"Minden, Stadt",14-05-2000,62147,0.541763882,33669,0.309334997,0.495797321,0.083667469,0,0.07101488,0.008642965,0.021651965
05770024,"Minden, Stadt",22-05-2005,62751,0.583034533,36586,0.363718362,0.439567048,0.060842945,0,0.058683649,0,0.065735527
05770024,"Minden, Stadt",09-05-2010,62441,0.544706203,34012,0.276961073,0.413853934,0.05636246,0,0.12245678,0.060713866,0.054980595
05770024,"Minden, Stadt",13-05-2012,62155,0.543817875,33801,0.219875152,0.429158901,0.083577409,0,0.11807343,0.024230052,0.108842934
05770024,"Minden, Stadt",14-05-2017,61110,0.588839797,35984,0.268730547,0.384643175,0.104463095,0.074227434,0.067807915,0.051161627,0.037989106
05770024,"Minden, Stadt",15-05-2022,59803,0.513970871,30737,0.272635586,0.342225982,0.055373003,0.066792465,0.176464847,0.021147152,0.057325048
05770028,"Petershagen, Stadt",13-05-1990,19771,0.75089778,14846,0.405563788,0.491041358,0.032803449,0,0.044860569,0,0.017647851
05770028,"Petershagen, Stadt",14-05-1995,20463,0.647461272,13249,0.42584346,0.448033814,0.036380104,0,0.066722017,0,0.014718092
05770028,"Petershagen, Stadt",14-05-2000,21098,0.579486207,12226,0.390724685,0.462048094,0.062162604,0,0.049484705,0.005561917,0.018730574
05770028,"Petershagen, Stadt",22-05-2005,21426,0.612760198,13129,0.433772565,0.395688933,0.05704928,0,0.046538198,0,0.054688095
05770028,"Petershagen, Stadt",09-05-2010,21142,0.561157885,11864,0.333698584,0.407872556,0.053523264,0,0.092801753,0.045515846,0.050236008
05770028,"Petershagen, Stadt",13-05-2012,20922,0.571408087,11955,0.274613133,0.422584693,0.071267252,0,0.089251359,0.01706399,0.107151819
05770028,"Petershagen, Stadt",14-05-2017,20441,0.642483244,13133,0.326810325,0.377217696,0.097388259,0.065788472,0.057793345,0.032437372,0.034797838
05770028,"Petershagen, Stadt",15-05-2022,20289,0.569914732,11563,0.346709331,0.330537058,0.054224682,0.062267578,0.136037361,0.014961515,0.047046614
05770032,"Porta Westfalica, Stadt",13-05-1990,28249,0.742858154,20985,0.273766976,0.570693352,0.071384322,0,0.049892781,0,0.024017155
05770032,"Porta Westfalica, Stadt",14-05-1995,28432,0.642937535,18280,0.286816193,0.530251641,0.059628009,0,0.090754923,0,0.023194748
05770032,"Porta Westfalica, Stadt",14-05-2000,28558,0.561208768,16027,0.295126973,0.514257191,0.102327323,0,0.048667873,0.008298496,0.021775753
05770032,"Porta Westfalica, Stadt",22-05-2005,29008,0.613796194,17805,0.383824768,0.42443134,0.072676215,0,0.044032575,0,0.061724235
05770032,"Porta Westfalica, Stadt",09-05-2010,28981,0.565922501,16401,0.282482775,0.414669837,0.063044936,0,0.110420096,0.051399305,0.062252302
05770032,"Porta Westfalica, Stadt",13-05-2012,28784,0.567190106,16326,0.217628323,0.426068847,0.090591694,0,0.102719588,0.018865613,0.124709053
05770032,"Porta Westfalica, Stadt",14-05-2017,28561,0.627464024,17921,0.280676302,0.3780481,0.11338653,0.074828414,0.059260086,0.041124937,0.04145974
05770032,"Porta Westfalica, Stadt",15-05-2022,28301,0.512667397,14509,0.303260045,0.328347922,0.061754773,0.064925219,0.152112482,0.015025157,0.05665449
05770036,"Preußisch Oldendorf, Stadt",13-05-1990,8500,0.742705882,6313,0.397750673,0.516553144,0.03944242,0,0.024235704,0,0.011880247
05770036,"Preußisch Oldendorf, Stadt",14-05-1995,9242,0.640770396,5922,0.405606214,0.475683891,0.035967579,0,0.05960824,0,0.016717325
05770036,"Preußisch Oldendorf, Stadt",14-05-2000,9818,0.576186596,5657,0.396676684,0.453420541,0.072830122,0,0.041187909,0.009368923,0.016439809
05770036,"Preußisch Oldendorf, Stadt",22-05-2005,10149,0.628140704,6375,0.518745098,0.35027451,0.041098039,0,0.036235294,0,0.044078431
05770036,"Preußisch Oldendorf, Stadt",09-05-2010,10160,0.556102362,5650,0.372920354,0.374336283,0.057699115,0,0.076460177,0.044778761,0.056106195
05770036,"Preußisch Oldendorf, Stadt",13-05-2012,10013,0.541795666,5425,0.288663594,0.399447005,0.077419355,0,0.072258065,0.011059908,0.132534562
05770036,"Preußisch Oldendorf, Stadt",14-05-2017,9774,0.613157356,5993,0.347405306,0.348740197,0.100450526,0.075755048,0.041381612,0.035040881,0.039212414
05770036,"Preußisch Oldendorf, Stadt",15-05-2022,9589,0.522577954,5011,0.338056276,0.299341449,0.058072241,0.088405508,0.120933945,0.01855917,0.06605468
05770040,"Rahden, Stadt",13-05-1990,11157,0.714260106,7969,0.544484879,0.370811896,0.038147823,0,0.030116702,0,0.005897854
05770040,"Rahden, Stadt",14-05-1995,11570,0.623768366,7217,0.522100596,0.359844811,0.030622142,0,0.062768463,0,0.017043093
05770040,"Rahden, Stadt",14-05-2000,12059,0.54946513,6626,0.503018412,0.370510112,0.058557199,0,0.033202535,0.00498038,0.019921521
05770040,"Rahden, Stadt",22-05-2005,12523,0.616146291,7716,0.609771903,0.257516848,0.052877138,0,0.033048212,0,0.037843442
05770040,"Rahden, Stadt",09-05-2010,12661,0.53858305,6819,0.460918023,0.301217187,0.0708315,0,0.074791025,0.032116146,0.046341106
05770040,"Rahden, Stadt",13-05-2012,12558,0.553432075,6950,0.392661871,0.315683453,0.084316547,0,0.075539568,0.011510791,0.103453237
05770040,"Rahden, Stadt",14-05-2017,12403,0.627509474,7783,0.464473853,0.261467301,0.097648722,0.062957728,0.044198895,0.026981884,0.029937042
05770040,"Rahden, Stadt",15-05-2022,12360,0.574838188,7105,0.465024631,0.219282196,0.066995074,0.068684025,0.112878255,0.014778325,0.045460943
05770044,Stemwede,13-05-1990,10169,0.702723965,7146,0.51245452,0.365799048,0.069129583,0,0.035964176,0,0.004338091
05770044,Stemwede,14-05-1995,10637,0.589827959,6274,0.510838381,0.350494103,0.043194135,0,0.072840293,0,0.015620019
05770044,Stemwede,14-05-2000,10844,0.536794541,5821,0.52637004,0.326060814,0.085724102,0,0.036935234,0.003607628,0.014945886
05770044,Stemwede,22-05-2005,11171,0.610509355,6820,0.61568915,0.248093842,0.056304985,0,0.038709677,0,0.030938416
05770044,Stemwede,09-05-2010,10990,0.540855323,5944,0.477624495,0.275572005,0.068304172,0,0.080585464,0.03179677,0.052153432
05770044,Stemwede,13-05-2012,10865,0.548366314,5958,0.406176569,0.292547835,0.09164149,0,0.080899631,0.009566969,0.100537093
05770044,Stemwede,14-05-2017,10523,0.599923976,6313,0.444321242,0.255504514,0.120386504,0.052114684,0.054015524,0.028987803,0.031997466
05770044,Stemwede,15-05-2022,10397,0.553909782,5759,0.44747352,0.220177114,0.092724431,0.057648897,0.121375239,0.013196736,0.04150026
05774004,Altenbeken,13-05-1990,5828,0.737817433,4300,0.515813953,0.376744186,0.035348837,0,0.040232558,0,0.023023256
05774004,Altenbeken,14-05-1995,6314,0.641590117,4051,0.50802271,0.351518144,0.026906937,0,0.08639842,0,0.017773389
05774004,Altenbeken,14-05-2000,7109,0.562385708,3998,0.48124062,0.324412206,0.090295148,0,0.069284642,0.005002501,0.019009505
05774004,Altenbeken,22-05-2005,7281,0.660760884,4811,0.595302432,0.260236957,0.0401164,0,0.041987113,0.004364997,0.047183538
05774004,Altenbeken,09-05-2010,7323,0.580090127,4248,0.449387947,0.283427495,0.052966102,0,0.102636535,0.043079096,0.053907721
05774004,Altenbeken,13-05-2012,7329,0.609087188,4464,0.385976703,0.297939068,0.088485663,0,0.078853047,0.017473118,0.115815412
05774004,Altenbeken,14-05-2017,7203,0.640288769,4612,0.445576756,0.248265395,0.113833478,0.070685169,0.041413703,0.038378144,0.031439722
05774004,Altenbeken,15-05-2022,7097,0.587290404,4168,0.476007678,0.191698656,0.041746641,0.091890595,0.134117083,0.015115163,0.045105566
05774008,"Bad Lippspringe, Stadt",13-05-1990,9661,0.686057344,6628,0.518105009,0.348068799,0.065178033,0,0.03952927,0,0.022329511
05774008,"Bad Lippspringe, Stadt",14-05-1995,10676,0.623829149,6660,0.51021021,0.337537538,0.051351351,0,0.075375375,0,0.016666667
05774008,"Bad Lippspringe, Stadt",14-05-2000,11008,0.556958576,6131,0.495188387,0.323927581,0.094438101,0,0.045832654,0.00766596,0.023976513
05774008,"Bad Lippspringe, Stadt",22-05-2005,11210,0.622123104,6974,0.572841985,0.252079151,0.06452538,0,0.036851161,0.007026097,0.056495555
05774008,"Bad Lippspringe, Stadt",09-05-2010,11420,0.562609457,6425,0.435019455,0.263501946,0.063501946,0,0.098210117,0.065992218,0.061322957
05774008,"Bad Lippspringe, Stadt",13-05-2012,11474,0.558654349,6410,0.361934477,0.305304212,0.090795632,0,0.085959438,0.029173167,0.108424337
05774008,"Bad Lippspringe, Stadt",14-05-2017,11709,0.590742164,6917,0.400028914,0.267601561,0.119705074,0.071273674,0.049877114,0.04293769,0.035275408
05774008,"Bad Lippspringe, Stadt",15-05-2022,12054,0.515596482,6215,0.437007241,0.20466613,0.057602574,0.073049075,0.142719228,0.025100563,0.050040225
05774012,Borchen,13-05-1990,8072,0.75024777,6056,0.498348745,0.355350066,0.047721268,0,0.069517834,0,0.02014531
05774012,Borchen,14-05-1995,8892,0.665654521,5919,0.486568677,0.331474911,0.032437912,0,0.125865856,0,0.015374219
05774012,Borchen,14-05-2000,9474,0.594785729,5635,0.472404614,0.329724933,0.075421473,0,0.080567879,0.01011535,0.021650399
05774012,Borchen,22-05-2005,9943,0.684702806,6808,0.564189189,0.265423032,0.045094007,0,0.072121034,0.007344301,0.037309048
