ags,GEN,total_22,german_born,turkish_born,italian_born
082355008079,"Bad Wildbad, Stadt",10350,0.736618357,0.008115942,0.006763285
082360004004,Birkenfeld (Landkreis Enzkreis),10178,0.82344272,0.010905875,0.021910002
082360028028,Illingen (Landkreis Enzkreis),7661,0.791541574,0.016838533,0.015402689
082360030030,Ispringen,5810,0.792943201,0.015318417,0.019449225
082360033033,"Knittlingen, Stadt",7962,0.79854308,0.034413464,0.006405426
082360046046,Niefern0Öschelbronn,12352,0.758743523,0.027040155,0.012143782
082360070070,Keltern,8736,0.888507326,0.008241758,0.005837912
082360071071,Remchingen,11832,0.835192698,0.007352941,0.019269777
082360072072,Straubenhardt,11279,0.865058959,0.014008334,0.005408281
082365001019,Friolzheim,3966,0.809884014,0.015380736,0.031517902
082365001025,"Heimsheim, Stadt",5420,0.790221402,0.025830258,0.018819188
082365001039,Mönsheim,2929,0.825537726,0.004438375,0.014339365
082365001065,Wiernsheim,6721,0.865793781,0.012646928,0.006100283
082365001067,Wimsheim,2787,0.851811984,0.007176175,0.013993541
082365001068,Wurmberg,3218,0.829397141,0.002175264,0.0077688
082365002011,Eisingen (Landkreis Enzkreis),4590,0.789324619,0.007407407,0.008278867
082365002074,Kämpfelbach,6221,0.85436425,0.004822376,0.015110111
082365002076,Königsbach0Stein,10093,0.855345289,0.004359457,0.011294957
082365003038,"Maulbronn, Stadt",6387,0.797087835,0.040707687,0.011429466
082365003061,Sternenfels,2810,0.859786477,0.029537367,0.003558719
082365004040,"Mühlacker, Stadt",26420,0.738266465,0.054655564,0.014383043
082365004050,Ötisheim,4586,0.844962931,0.013955517,0.014609682
082365005013,Engelsbrand,4416,0.844655797,0.00634058,0.007019928
082365005043,"Neuenbürg, Stadt",8134,0.753995574,0.012048193,0.018932874
082365006031,Kieselbronn,2943,0.850152905,0.010533469,0.007135576
082365006073,Neulingen,6571,0.844924669,0.006087354,0.011261604
082365006075,Ölbronn0Dürrn,3444,0.835656214,0.012195122,0.004355401
082365007044,Neuhausen,5143,0.872836866,0.012055221,0.00408322
082365007062,Tiefenbronn,5290,0.872022684,0.012476371,0.009451796
082370002002,"Alpirsbach, Stadt",6180,0.843527508,0.012135922,0.004530744
082370004004,Baiersbronn,15269,0.809417775,0.011395638,0.003274609
082370045045,Loßburg,7684,0.843571057,0.005596044,0.001952108
082375001019,"Dornstetten, Stadt",8119,0.78063801,0.010346102,0.002093854
082375001030,Glatten,2521,0.84609282,0.0099167,0.003570012
082375001061,Schopfloch,2584,0.898993808,0.003482972,0.001160991
082375001074,Waldachtal,6163,0.80431608,0.008112932,0.004380983
082375002028,"Freudenstadt, Stadt",24034,0.7235999,0.018681867,0.006657236
082375002073,Seewald,2134,0.881443299,0.001874414,0.003748828
082375002075,Bad Rippoldsau0Schapbach,2047,0.919882755,0,0.002442599
082375003024,Empfingen,4173,0.816678648,0.022765397,0.003115265
082375003027,Eutingen im Gäu,6024,0.850265604,0.028386454,0.002822045
082375003040,"Horb am Neckar, Stadt",25424,0.783944305,0.022065765,0.007119257
082375005032,Grömbach,629,0.868044515,0.007949126,0
082375005054,Pfalzgrafenweiler,7203,0.766625017,0.022351798,0.004164931
082375005072,Wörnersberg,213,0.873239437,0.014084507,0
083110000000,"Freiburg im Breisgau, Stadt",233040,0.76106677,0.009187264,0.009972537
083150068068,Lenzkirch,5098,0.795213809,0.00255002,0.006080816
083150076076,"Neuenburg am Rhein, Stadt",12636,0.774216524,0.036562203,0.010446344
083150133133,"Vogtsburg im Kaiserstuhl, Stadt",6235,0.860946271,0.001443464,0.004971933
083155001006,"Bad Krozingen, Stadt",22044,0.720468155,0.008392306,0.00843767
083155001048,Hartheim am Rhein,5047,0.810184268,0.006538538,0.00871805
083155002015,"Breisach am Rhein, Stadt",15886,0.763376558,0.01561123,0.007427924
083155002059,Ihringen,6212,0.873470702,0.004668384,0.00643915
083155002072,Merdingen,2584,0.90247678,0.001160991,0.003869969
083155003020,Buchenbach,3189,0.881467545,0.001881468,0.002822201
083155003064,Kirchzarten,9978,0.883844458,0.003106835,0.003207056
083155003084,Oberried,2849,0.866619867,0,0.002106002
083155003109,Stegen,4332,0.879963066,0.001385042,0.004155125
083155004014,Bollschweil,2285,0.862582057,0.004814004,0.006564551
083155004131,Ehrenkirchen,7665,0.873189824,0.003392042,0.004174821
083155005047,Gundelfingen,12030,0.821197007,0.008894431,0.00723192
083155005051,Heuweiler,1132,0.900176678,0.002650177,0.009717314
083155006008,Ballrechten0Dottingen,2412,0.881011609,0.004975124,0.007048093
083155006033,Eschbach (Landkreis Breisgau0Hochschwarzwald),2456,0.82247557,0.009364821,0.007736156
083155006050,"Heitersheim, Stadt",6441,0.813693526,0.024219842,0.009936345
083155007003,Au,1496,0.868983957,0,0.004010695
083155007056,Horben,1201,0.865112406,0.002497918,0.004163197
083155007073,Merzhausen,5215,0.846979866,0.005369128,0.004985618
083155007107,Sölden,1284,0.883956386,0,0.005451713
083155007125,Wittnau,1480,0.864189189,0,0.010135135
083155008016,Breitnau,1858,0.88482239,0.001614639,0.003767492
083155008052,Hinterzarten,2497,0.785742891,0.001601922,0.004004806
083155009013,Bötzingen,5448,0.817914831,0.035792952,0.006424376
083155009030,Eichstetten am Kaiserstuhl,3689,0.850908105,0.015993494,0.005421523
083155009043,Gottenheim,2955,0.828764805,0.002030457,0.005752961
083155010039,Friedenweiler,2009,0.860627178,0.00149328,0.009457442
083155010070,"Löffingen, Stadt",7675,0.813029316,0.006905537,0.00247557
083155011115,Umkirch,5662,0.699752738,0.016248675,0.006358177
083155011132,March,9223,0.845603383,0.004987531,0.008457118
083155012004,Auggen,2843,0.819556806,0.017235315,0.006683081
083155012007,Badenweiler,4604,0.738271069,0.007384883,0.009339705
083155012022,Buggingen,4406,0.869950068,0.012256015,0.009305493
083155012074,"Müllheim, Stadt",19638,0.767593441,0.021030655,0.009624198
083155012111,"Sulzburg, Stadt",2725,0.857614679,0.00146789,0.008073394
083155013041,Glottertal,3253,0.859514294,0.00215186,0.005225945
083155013094,St. Märgen,1958,0.887640449,0,0.002042901
083155013095,St. Peter,2672,0.875,0,0.003742515
083155014028,Ebringen,2812,0.890825036,0.002133713,0.004978663
083155014089,Pfaffenweiler,2631,0.886354998,0.00418092,0.003420753
083155014098,Schallstadt,6396,0.837398374,0.00547217,0.007661038
083155015037,Feldberg (Schwarzwald),1903,0.696794535,0.001576458,0.008407777
083155015102,Schluchsee,2562,0.766978923,0.00117096,0.007025761
083155016108,"Staufen im Breisgau, Stadt",8322,0.850997356,0.004085556,0.009012257
083155016130,Münstertal/Schwarzwald,5098,0.849548843,0.004119262,0.004315418
083155017031,Eisenbach (Hochschwarzwald),2150,0.840465116,0.006976744,0.005116279
083155017113,"Titisee0Neustadt, Stadt",12761,0.742104851,0.005877282,0.008855105
083165001009,Denzlingen,13579,0.810663525,0.014581339,0.007953458
083165001036,Reute,2835,0.917813051,0.001410935,0.002469136
083165001045,Vörstetten,3153,0.87947986,0.00190295,0.004757374
083165002003,Biederbach,1722,0.93612079,0,0.00174216
083165002010,"Elzach, Stadt",7368,0.884093377,0.003664495,0.004750271
083165002055,Winden im Elztal,2828,0.898514851,0.005304102,0.002475248
083165003011,"Emmendingen, Stadt",29137,0.777671003,0.017778083,0.0088204
083165003024,Malterdingen,3265,0.843797856,0.004287902,0.003981623
083165003039,Sexau,3432,0.867424242,0.007575758,0.003787879
083165003043,Teningen,11796,0.856307223,0.007036283,0.008562224
083165003054,Freiamt,4199,0.927125506,0,0.000714456
083165004017,"Herbolzheim, Stadt",10813,0.785350966,0.009525571,0.004161657
083165004020,"Kenzingen, Stadt",10513,0.802149719,0.009226672,0.00570722
083165004049,Weisweil,2157,0.866017617,0.001854427,0.003245248
083165004053,Rheinhausen,4115,0.839611179,0.004860267,0.005589307
083165005002,Bahlingen am Kaiserstuhl,4373,0.879030414,0.002744112,0.007088955
083165005012,"Endingen am Kaiserstuhl, Stadt",10022,0.821692277,0.004490122,0.004390341
083165005013,Forchheim,1407,0.866382374,0,0.004975124
083165005037,Riegel am Kaiserstuhl,3979,0.821311887,0.014073888,0.008042222
083165005038,Sasbach am Kaiserstuhl,3414,0.887229057,0.002636204,0.004686585
083165005051,Wyhl am Kaiserstuhl,3978,0.846907994,0.000754148,0.004022122
083165006014,Gutach im Breisgau,4579,0.87071413,0.003712601,0.01659751
083165006042,Simonswald,2943,0.896704043,0.001359157,0.007475365
083165006056,"Waldkirch, Stadt",21243,0.813303206,0.016099421,0.015958198
083170005005,Appenweier,10274,0.837453767,0.00506132,0.004477321
083170031031,Friesenheim (Landkreis Ortenaukreis),13509,0.797616404,0.012436154,0.004959657
083170051051,"Hornberg, Stadt",4160,0.781490385,0.010576923,0.011057692
083170057057,"Kehl, Stadt",38556,0.669156552,0.025599129,0.004824152
083170141141,Willstätt,9837,0.807563281,0.005896107,0.003456338
083170151151,Neuried (Landkreis Ortenaukreis),9826,0.850193365,0.003256666,0.004274374
083170153153,"Rheinau, Stadt",11236,0.856799573,0.008543966,0.002758989
083175001001,"Achern, Stadt",25696,0.815224159,0.015372042,0.007549813
083175001068,Lauf,4015,0.911332503,0.003486924,0.003486924
083175001116,Sasbach,5286,0.832576617,0.006621264,0.008513053
083175001118,Sasbachwalden,2605,0.831477927,0.00268714,0.006142035
083175002026,"Ettenheim, Stadt",13424,0.837082837,0.006853397,0.005661502
083175002073,"Mahlberg, Stadt",5191,0.774995184,0.012521672,0.007705644
083175002113,Ringsheim,2467,0.837859749,0.007701662,0.007296311
083175002114,Rust,4523,0.682511607,0.003095291,0.015476454
083175002152,Kappel0Grafenhausen,5236,0.826394194,0.004583652,0.00802139
083175003009,Berghaupten,2460,0.895121951,0.004471545,0.004065041
083175003034,"Gengenbach, Stadt",11056,0.837825615,0.024240232,0.009768452
083175003097,Ohlsbach,3296,0.891383495,0.003033981,0.002427184
083175004029,Fischerbach,1706,0.902110199,0,0.003516999
083175004040,"Haslach im Kinzigtal, Stadt",7156,0.848798211,0.018725545,0.01313583
083175004046,Hofstetten (Landkreis Ortenaukreis),1786,0.939529675,0,0.002239642
083175004078,Mühlenbach,1666,0.921368547,0.00180072,0.008403361
083175004129,Steinach (Landkreis Ortenaukreis),3934,0.920691408,0.002541942,0.004575496
083175005039,Gutach (Schwarzwaldbahn),2282,0.880368098,0.00219106,0.006573181
083175005041,"Hausach, Stadt",5807,0.801790942,0.013776477,0.00723265
083175006056,Kappelrodeck,6190,0.883844911,0.005815832,0.010339257
083175006102,Ottenhöfen im Schwarzwald,3162,0.835863378,0.009803922,0.001897533
083175006126,Seebach (Landkreis Ortenaukreis),1441,0.863983345,0,0
083175007059,Kippenheim,5485,0.779216044,0.012579763,0.007839562
083175007065,"Lahr/Schwarzwald, Stadt",49103,0.627049264,0.019754394,0.008471987
083175008008,Bad Peterstal0Griesbach,2594,0.82151118,0.00154202,0.003469545
083175008098,"Oppenau, Stadt",4890,0.835582822,0.003067485,0.005725971
083175009067,Lautenbach,1935,0.902842377,0.007235142,0.002583979
083175009089,"Oberkirch, Stadt",19628,0.83584675,0.01008763,0.004024862
083175009110,"Renchen, Stadt",7473,0.840090994,0.010437575,0.011641911
083175010021,Durbach,4048,0.898468379,0.003952569,0.000741107
083175010047,Hohberg,8128,0.878690945,0.006151575,0.004183071
083175010096,"Offenburg, Stadt",62220,0.732577949,0.018129219,0.005689489
083175010100,Ortenberg,3424,0.873831776,0.005549065,0.004088785
083175010122,Schutterwald,7200,0.862361111,0.01375,0.003888889
083175011121,Schuttertal,3192,0.938909774,0.00093985,0.001566416
083175011127,Seelbach (Landkreis Ortenaukreis),4850,0.857113402,0.003505155,0.006391753
083175012075,Meißenheim,4135,0.85949214,0.000967352,0.005320435
083175012150,Schwanau,6925,0.852418773,0.002310469,0.002888087
083175013093,Oberwolfach,2551,0.939239514,0.002352019,0
083175013145,"Wolfach, Stadt",5607,0.861779918,0.006063849,0.004280364
083175014011,Biberach,3716,0.90285253,0.003498385,0.004574812
083175014085,Nordrach,1823,0.879868349,0,0.002194185
083175014088,Oberharmersbach,2426,0.914674361,0.001236603,0.002885408
083175014146,"Zell am Harmersbach, Stadt",8106,0.838391315,0.00592154,0.008142117
083250012012,"Dornhan, Stadt",6163,0.876845692,0.007950673,0.002109362
083255001014,Dunningen,6369,0.876746742,0.005024337,0.00314021
083255001071,Eschbronn,2083,0.887662026,0.002400384,0.008161306
083255002015,Epfendorf,3172,0.858448928,0.001891551,0.004413619
083255002045,"Oberndorf am Neckar, Stadt",14522,0.750034431,0.017284121,0.007368131
083255002070,Fluorn0Winzeln,3072,0.897460938,0.008138021,0.002604167
083255003011,Dietingen,4146,0.881331404,0.002894356,0.00458273
083255003049,"Rottweil, Stadt",24668,0.723852765,0.010215664,0.014066807
083255003064,Wellendingen,3252,0.772755228,0.030750308,0.006765068
083255003069,Zimmern ob Rottweil,6332,0.801326595,0.003790272,0.009949463
083255003072,Deißlingen,6134,0.800293446,0.005542876,0.018910988
083255004050,Schenkenzell,1852,0.884989201,0.009719222,0.005399568
083255004051,"Schiltach, Stadt",3641,0.851414447,0.010711343,0.011809942
083255005001,Aichhalden,4171,0.907695996,0.003116759,0.004555263
083255005024,Hardt (Landkreis Rottweil),2458,0.923108218,0,0.002847844
083255005036,Lauterbach (Landkreis Rottweil),2753,0.846349437,0.003632401,0.006538322
083255005053,"Schramberg, Stadt",20446,0.768805634,0.021520102,0.013254426
083255006057,"Sulz am Neckar, Stadt",12671,0.79070318,0.016178676,0.0085234
083255006061,Vöhringen,4307,0.857673555,0.020664035,0.004411423
083255007009,Bösingen,3372,0.889383155,0.005634638,0.003262159
083255007060,Villingendorf,3349,0.823828008,0.005673335,0.006270529
083260003003,"Bad Dürrheim, Stadt",12982,0.788168233,0.004852873,0.009243568
083260005005,"Blumberg, Stadt",9925,0.806851385,0.033853904,0.002418136
083260031031,Königsfeld im Schwarzwald,5818,0.87504297,0.002921966,0.005328292
083260052052,"St. Georgen im Schwarzwald, Stadt",12265,0.780105993,0.012311455,0.028862617
083260068068,"Vöhrenbach, Stadt",3621,0.843689589,0.027892847,0.01905551
083265001006,"Bräunlingen, Stadt",5698,0.866093366,0.025272025,0.005967006
083265001012,"Donaueschingen, Stadt",21883,0.768770278,0.018187634,0.010144861
083265001027,"Hüfingen, Stadt",7872,0.826346545,0.024517276,0.012703252
083265002017,"Furtwangen im Schwarzwald, Stadt",8374,0.815500358,0.017076666,0.023286363
083265002020,Gütenbach,1069,0.880261927,0,0.005612722
083265003054,Schönwald im Schwarzwald,2483,0.857833266,0.00281917,0.007249295
083265003055,Schonach im Schwarzwald,3854,0.86248054,0.000778412,0.013233005
083265003060,"Triberg im Schwarzwald, Stadt",4412,0.760199456,0.022892112,0.022892112
083265004010,Dauchingen,3765,0.813545817,0.007171315,0.011155378
083265004037,Mönchweiler,2803,0.839814484,0.001783803,0.007848733
083265004041,Niedereschach,5839,0.841068676,0.003939031,0.005994177
083265004061,Tuningen,2968,0.799528302,0.006738544,0.016846361
083265004065,Unterkirnach,2511,0.737156511,0.007964954,0.00876145
083265004074,"Villingen0Schwenningen, Stadt",87478,0.670900112,0.018290313,0.017913075
083265004075,Brigachtal,4976,0.876607717,0.006028939,0.005024116
083275001004,Bärenthal,489,0.877300613,0,0.010224949
083275001008,Buchheim,731,0.946648427,0,0.006839945
083275001016,"Fridingen an der Donau, Stadt",3154,0.831642359,0.011731135,0.0082435
083275001027,Irndorf,694,0.938040346,0.004322767,0
083275001030,Kolbingen,1246,0.879614767,0.002407705,0
083275001036,"Mühlheim an der Donau, Stadt",3671,0.844184146,0.002996459,0.007082539
083275001041,Renquishausen,760,0.923684211,0,0.009210526
083275002007,Bubsheim,1430,0.49020979,0.002797203,0.012587413
083275002009,Deilingen,1848,0.784090909,0.016774892,0.030844156
083275002013,Egesheim,650,0.663076923,0,0.018461538
083275002019,Gosheim,3786,0.684099313,0.003961965,0.026941363
083275002029,Königsheim,595,0.798319328,0,0.005042017
083275002040,Reichenbach am Heuberg,461,0.748373102,0.019522777,0.023861171
083275002051,Wehingen,3644,0.661635565,0.038968167,0.037321625
083275003018,"Geisingen, Stadt",6296,0.802414231,0.00794155,0.01111817
083275003025,Immendingen,6364,0.782369579,0.009428033,0.0097423
083275004002,Aldingen,7660,0.661096606,0.023368146,0.010443864
083275004005,Balgheim,1286,0.81726283,0.017884914,0.01088647
083275004006,Böttingen,1432,0.849860335,0.004189944,0.014664804
083275004010,Denkingen,2928,0.790300546,0.005122951,0.008538251
083275004011,Dürbheim,1719,0.835951134,0.004653869,0.008726003
083275004017,Frittlingen,2111,0.763619138,0.025580294,0.007579346
083275004023,Hausen ob Verena,801,0.857677903,0.003745318,0.009987516
083275004033,Mahlstetten,830,0.877108434,0,0.004819277
083275004046,"Spaichingen, Stadt",13425,0.657132216,0.029422719,0.015642458
083275005012,Durchhausen,1033,0.812197483,0,0.012584705
083275005020,Gunningen,773,0.791720569,0,0.003880983
083275005048,Talheim (Landkreis Tuttlingen),1274,0.850863422,0,0.002354788
083275005049,"Trossingen, Stadt",17085,0.627743635,0.006379865,0.020193152
083275006038,Neuhausen ob Eck,3987,0.812390268,0.004765488,0.0082769
083275006050,"Tuttlingen, Stadt",36665,0.661666439,0.041074594,0.018328106
083275006054,Wurmlingen,3908,0.849027636,0.005629478,0.014841351
083275006055,Seitingen0Oberflacht,2572,0.811819596,0.017884914,0.008164852
083275006056,Rietheim0Weilheim,2873,0.809954751,0.007309433,0.023320571
083275006057,Emmingen0Liptingen,4714,0.840050912,0.006576156,0.008909631
083350035035,Hilzingen,8981,0.839995546,0.003229039,0.008907694
083350063063,"Radolfzell am Bodensee, Stadt",30742,0.809348774,0.015808991,0.013434389
083350080080,"Tengen, Stadt",4756,0.852186712,0.001471825,0.007148865
083355001001,"Aach, Stadt",2285,0.840262582,0.003501094,0.014442013
083355001022,"Engen, Stadt",11029,0.8241001,0.004261492,0.020763442
083355001097,Mühlhausen0Ehingen,3945,0.834474018,0.003041825,0.0121673
083355002015,Büsingen am Hochrhein,1384,0.466040462,0.005057803,0.009393064
