stimmbezirk,eligible_voters,valid_votes,spd,cdu_csu,gruene,fdp,linke_pds,ad_demokraten,afd,other
71105,760,352,0.267045455,0.377840909,0.056818182,0.116477273,0.042613636,0,0.096590909,0.042613636
71106,607,242,0.314049587,0.285123967,0.061983471,0.123966942,0.049586777,0.004132231,0.107438017,0.053719008
71201,1110,726,0.312672176,0.283746556,0.052341598,0.132231405,0.056473829,0,0.110192837,0.052341598
71202,689,306,0.352941176,0.307189542,0.039215686,0.114379085,0.052287582,0,0.08496732,0.049019608
71203,669,308,0.295454545,0.305194805,0.058441558,0.149350649,0.038961039,0,0.107142857,0.045454545
71204,584,260,0.361538462,0.257692308,0.05,0.138461538,0.057692308,0,0.1,0.034615385
71301,983,631,0.23296355,0.442155309,0.053882726,0.11251981,0.038034865,0,0.093502377,0.026941363
71401,1695,1200,0.301666667,0.333333333,0.071666667,0.1575,0.0425,0.000833333,0.056666667,0.035833333
71402,1359,978,0.264826176,0.372188139,0.072597137,0.151329243,0.035787321,0,0.067484663,0.035787321
71403,1275,963,0.288681205,0.325025961,0.082035306,0.140186916,0.047767394,0.001038422,0.082035306,0.033229491
71404,680,335,0.274626866,0.391044776,0.050746269,0.131343284,0.029850746,0,0.092537313,0.029850746
71405,575,247,0.275303644,0.376518219,0.044534413,0.16194332,0.036437247,0,0.060728745,0.044534413
71406,683,327,0.25382263,0.342507645,0.073394495,0.162079511,0.042813456,0,0.070336391,0.055045872
71407,669,328,0.274390244,0.390243902,0.076219512,0.12804878,0.039634146,0.006097561,0.057926829,0.027439024
71408,667,308,0.25974026,0.36038961,0.042207792,0.207792208,0.025974026,0,0.058441558,0.045454545
71409,661,287,0.240418118,0.362369338,0.073170732,0.153310105,0.045296167,0,0.087108014,0.038327526
71410,567,254,0.330708661,0.334645669,0.066929134,0.125984252,0.047244094,0,0.05511811,0.039370079
71411,822,426,0.300469484,0.345070423,0.077464789,0.126760563,0.042253521,0,0.077464789,0.030516432
71412,1190,447,0.382550336,0.217002237,0.053691275,0.102908277,0.080536913,0.015659955,0.105145414,0.042505593
71501,1266,920,0.269565217,0.35326087,0.070652174,0.139130435,0.041304348,0,0.088043478,0.038043478
71502,614,301,0.325581395,0.335548173,0.083056478,0.11627907,0.023255814,0,0.063122924,0.053156146
